Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Identifier,Strand,Distance
3L,15722000,15723000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-188660
3L,15728000,15729000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-182660
3L,15740863,15741863,1.0,1.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-169797
3L,15742000,15743000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-168660
3L,15758000,15759000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-152660
3L,15761457,15762457,1.0,1.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-149203
3L,15773351,15774351,1.0,1.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-137309
3L,15775529,15776529,1.0,1.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-135131
3L,15786000,15787000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-124660
3L,15787000,15788000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-123660
3L,15789398,15790398,1.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-121262
3L,15791000,15792000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-119660
3L,15797000,15798000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-113660
3L,15805000,15806000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-105660
3L,15820000,15821000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-90660
3L,15821000,15822000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-89660
3L,15825000,15826000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-85660
3L,15826621,15827621,1.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-84039
3L,15833000,15834000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-77660
3L,15834000,15835000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-76660
3L,15846000,15847000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-64660
3L,15861000,15862000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-49660
3L,15883000,15884000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-27660
3L,15895000,15896000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-15660
3L,15898000,15899000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-12660
3L,15901000,15902000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-9660
3L,15906050,15907050,1.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,-4610
3L,15914000,15915000,0.0,0.0,3L,15911659,15912092,FBgn0262894,GD14618,+,1909
3L,15935045,15936045,0.0,1.0,3L,15928431,15928865,FBgn0261635,GD28587,-,6181
3L,15939000,15940000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,10136
3L,15942021,15943021,1.0,1.0,3L,15928431,15928865,FBgn0261635,GD28587,-,13157
3L,15947000,15948000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,18136
3L,15952000,15953000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,23136
3L,15969000,15970000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,40136
3L,15978000,15979000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,49136
3L,15987000,15988000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,58136
3L,15994000,15995000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,65136
3L,16005000,16006000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,76136
3L,16036000,16037000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,107136
3L,16053000,16054000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,124136
3L,16056745,16057745,1.0,1.0,3L,15928431,15928865,FBgn0261635,GD28587,-,127881
3L,16065000,16066000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,136136
3L,16085028,16086028,1.0,1.0,3L,15928431,15928865,FBgn0261635,GD28587,-,156164
3L,16092000,16093000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,163136
3L,16101095,16102095,1.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,172231
3L,16108000,16109000,0.0,0.0,3L,15928431,15928865,FBgn0261635,GD28587,-,179136
3L,16114000,16115000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-173396
3L,16122000,16123000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-165396
3L,16146000,16147000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-141396
3L,16158000,16159000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-129396
3L,16164000,16165000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-123396
3L,16176523,16177523,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-110873
3L,16193000,16194000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-94396
3L,16207000,16208000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-80396
3L,16208297,16209297,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-79099
3L,16210000,16211000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-77396
3L,16232485,16233485,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-54911
3L,16237000,16238000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-50396
3L,16238146,16239146,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-49250
3L,16241000,16242000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-46396
3L,16241805,16242805,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-45591
3L,16244000,16245000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-43396
3L,16271691,16272691,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-15705
3L,16281550,16282550,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-5846
3L,16286000,16287000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,-1396
3L,16295040,16296040,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,5133
3L,16303000,16304000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,13093
3L,16306000,16307000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,16093
3L,16313368,16314368,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,23461
3L,16315000,16316000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,25093
3L,16319000,16320000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,29093
3L,16325000,16326000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,35093
3L,16334000,16335000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,44093
3L,16356000,16357000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,66093
3L,16360000,16361000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,70093
3L,16370204,16371204,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,80297
3L,16382384,16383384,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,92477
3L,16388148,16389148,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,98241
3L,16389499,16390499,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,99592
3L,16407000,16408000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,117093
3L,16427000,16428000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,137093
3L,16430000,16431000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,140093
3L,16444000,16445000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,154093
3L,16446736,16447736,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,156829
3L,16448000,16449000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,158093
3L,16456564,16457564,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,166657
3L,16477052,16478052,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,187145
3L,16480000,16481000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,190093
3L,16505000,16506000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,215093
3L,16522000,16523000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,232093
3L,16529000,16530000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,239093
3L,16556000,16557000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,266093
3L,16558000,16559000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,268093
3L,16560960,16561960,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,271053
3L,16569000,16570000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,279093
3L,16572000,16573000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,282093
3L,16574000,16575000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,284093
3L,16577941,16578941,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,288034
3L,16579304,16580304,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,289397
3L,16590000,16591000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,300093
3L,16591272,16592272,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,301365
3L,16595000,16596000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,305093
3L,16598406,16599406,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,308499
3L,16601000,16602000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,311093
3L,16606000,16607000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,316093
3L,16607766,16608766,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,317859
3L,16616000,16617000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,326093
3L,16634000,16635000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,344093
3L,16643000,16644000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,353093
3L,16651183,16652183,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,361276
3L,16653000,16654000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,363093
3L,16655000,16656000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,365093
3L,16661000,16662000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,371093
3L,16667000,16668000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,377093
3L,16669898,16670898,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,379991
3L,16672000,16673000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,382093
3L,16677795,16678795,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,387888
3L,16687000,16688000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,397093
3L,16691352,16692352,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,401445
3L,16700000,16701000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,410093
3L,16702132,16703132,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,412225
3L,16707881,16708881,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,417974
3L,16711000,16712000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,421093
3L,16727000,16728000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,437093
3L,16734000,16735000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,444093
3L,16754000,16755000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,464093
3L,16763937,16764937,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,474030
3L,16765358,16766358,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,475451
3L,16768000,16769000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,478093
3L,16791000,16792000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,501093
3L,16800776,16801776,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,510869
3L,16802367,16803367,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,512460
3L,16803000,16804000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,513093
3L,16808000,16809000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,518093
3L,16820000,16821000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,530093
3L,16822747,16823747,1.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,532840
3L,16828000,16829000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,538093
3L,16847000,16848000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,557093
3L,16857000,16858000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,567093
3L,16860000,16861000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,570093
3L,16863000,16864000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,573093
3L,16871000,16872000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,581093
3L,16877000,16878000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,587093
3L,16878000,16879000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,588093
3L,16894000,16895000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,604093
3L,16908036,16909036,0.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,618129
3L,16912000,16913000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,622093
3L,16919000,16920000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,629093
3L,16920000,16921000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,630093
3L,16920905,16921905,1.0,1.0,3L,16288395,16289908,FBgn0036654,GD14654,+,630998
3L,16934000,16935000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,644093
3L,16935000,16936000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,645093
3L,16936000,16937000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,646093
3L,16937000,16938000,0.0,0.0,3L,16288395,16289908,FBgn0036654,GD14654,+,647093
3L,16958000,16959000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-637379
3L,16965000,16966000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-630379
3L,16985655,16986655,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-609724
3L,16987000,16988000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-608379
3L,17001147,17002147,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-594232
3L,17003000,17004000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-592379
3L,17015914,17016914,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-579465
3L,17024000,17025000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-571379
3L,17029000,17030000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-566379
3L,17039000,17040000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-556379
3L,17040000,17041000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-555379
3L,17041000,17042000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-554379
3L,17050000,17051000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-545379
3L,17057000,17058000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-538379
3L,17060000,17061000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-535379
3L,17074000,17075000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-521379
3L,17087806,17088806,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-507573
3L,17091000,17092000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-504379
3L,17092000,17093000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-503379
3L,17105000,17106000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-490379
3L,17111367,17112367,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-484012
3L,17113000,17114000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-482379
3L,17119532,17120532,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-475847
3L,17121788,17122788,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-473591
3L,17137000,17138000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-458379
3L,17145000,17146000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-450379
3L,17146916,17147916,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-448463
3L,17149000,17150000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-446379
3L,17165000,17166000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-430379
3L,17167790,17168790,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-427589
3L,17173750,17174750,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-421629
3L,17193000,17194000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-402379
3L,17210000,17211000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-385379
3L,17214000,17215000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-381379
3L,17241288,17242288,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-354091
3L,17244000,17245000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-351379
3L,17263000,17264000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-332379
3L,17268000,17269000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-327379
3L,17272000,17273000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-323379
3L,17276530,17277530,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-318849
3L,17283000,17284000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-312379
3L,17289219,17290219,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-306160
3L,17291000,17292000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-304379
3L,17292000,17293000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-303379
3L,17298000,17299000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-297379
3L,17300000,17301000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-295379
3L,17307000,17308000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-288379
3L,17310000,17311000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-285379
3L,17311000,17312000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-284379
3L,17314000,17315000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-281379
3L,17319000,17320000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-276379
3L,17320000,17321000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-275379
3L,17324000,17325000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-271379
3L,17340542,17341542,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-254837
3L,17347000,17348000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-248379
3L,17360000,17361000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-235379
3L,17363000,17364000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-232379
3L,17369000,17370000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-226379
3L,17398000,17399000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-197379
3L,17403156,17404156,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-192223
3L,17406000,17407000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-189379
3L,17407000,17408000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-188379
3L,17410000,17411000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-185379
3L,17416000,17417000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-179379
3L,17428000,17429000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-167379
3L,17430929,17431929,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-164450
3L,17436705,17437705,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-158674
3L,17438000,17439000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-157379
3L,17441000,17442000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-154379
3L,17456911,17457911,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-138468
3L,17465770,17466770,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-129609
3L,17468000,17469000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-127379
3L,17480865,17481865,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-114514
3L,17495000,17496000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-100379
3L,17496000,17497000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-99379
3L,17509840,17510840,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-85539
3L,17511107,17512107,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-84272
3L,17524491,17525491,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-70888
3L,17530324,17531324,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-65055
3L,17532012,17533012,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-63367
3L,17554191,17555191,0.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-41188
3L,17564000,17565000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-31379
3L,17567000,17568000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-28379
3L,17571000,17572000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-24379
3L,17576383,17577383,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-18996
3L,17586000,17587000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-9379
3L,17587000,17588000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-8379
3L,17589158,17590158,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-6221
3L,17589952,17590952,1.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-5427
3L,17595000,17596000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,-379
3L,17597000,17598000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,0
3L,17598000,17599000,0.0,0.0,3L,17596378,17597726,FBgn0052192,GD14738,+,275
3L,17600065,17601065,1.0,1.0,3L,17596378,17597726,FBgn0052192,GD14738,+,2340
3L,17607000,17608000,0.0,0.0,3L,17615564,17617008,FBgn0264748,GD28947,-,-7565
3L,17612000,17613000,0.0,0.0,3L,17615564,17617008,FBgn0264748,GD28947,-,-2565
3L,17626415,17627415,1.0,1.0,3L,17628739,17632918,FBgn0264748,GD29211,-,-1325
3L,17636000,17637000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,947
3L,17660001,17661001,1.0,1.0,3L,17634346,17635054,FBgn0085282,GD12354,-,24948
3L,17673000,17674000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,37947
3L,17688000,17689000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,52947
3L,17689000,17690000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,53947
3L,17697000,17698000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,61947
3L,17699000,17700000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,63947
3L,17704000,17705000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,68947
3L,17706000,17707000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,70947
3L,17713000,17714000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,77947
3L,17729139,17730139,0.0,1.0,3L,17634346,17635054,FBgn0085282,GD12354,-,94086
3L,17736000,17737000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,100947
3L,17739000,17740000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,103947
3L,17740000,17741000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,104947
3L,17755949,17756949,0.0,1.0,3L,17634346,17635054,FBgn0085282,GD12354,-,120896
3L,17768000,17769000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,132947
3L,17775000,17776000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,139947
3L,17780000,17781000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,144947
3L,17780865,17781865,1.0,1.0,3L,17634346,17635054,FBgn0085282,GD12354,-,145812
3L,17782556,17783556,1.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,147503
3L,17791000,17792000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,155947
3L,17801000,17802000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,165947
3L,17805000,17806000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,169947
3L,17806000,17807000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,170947
3L,17807000,17808000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,171947
3L,17837000,17838000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,201947
3L,17853264,17854264,1.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,218211
3L,17862000,17863000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,226947
3L,17864000,17865000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,228947
3L,17878000,17879000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,242947
3L,17885000,17886000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,249947
3L,17896000,17897000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,260947
3L,17897000,17898000,0.0,0.0,3L,17634346,17635054,FBgn0085282,GD12354,-,261947
