Peak_chr	Peak_Start	Peak_End	label_head	label_testis	Gene_chr	Gene_Start	Gene_End	Gene_ID	Gene_Symbol	Transcript_ID	Transcript_Symbol	signed_distance
3L	18845879	18846879	1.0	1.0	3L	18828632	18846267	FBgn0036816	Indy	FBtr0075081	Indy-RB	0
3L	18853067	18854067	0.0	1.0	3L	18852573	18861363	FBgn0266937	lncRNA:CR45388	FBtr0346910	lncRNA:CR45388-RB	0
3L	18854147	18855147	0.0	1.0	3L	18852573	18861363	FBgn0266937	lncRNA:CR45388	FBtr0346910	lncRNA:CR45388-RB	0
3L	18854147	18855147	0.0	1.0	3L	18854317	18854622	FBgn0266936	lncRNA:CR45387	FBtr0345829	lncRNA:CR45387-RA	0
3L	18860197	18861197	0.0	1.0	3L	18852573	18861363	FBgn0266937	lncRNA:CR45388	FBtr0346910	lncRNA:CR45388-RB	0
3L	18860197	18861197	0.0	1.0	3L	18858690	18866107	FBgn0267572	asRNA:CR45912	FBtr0346984	asRNA:CR45912-RA	0
3L	18860197	18861197	0.0	1.0	3L	18860971	18861054	FBgn0262461	mir-315	FBtr0304506	mir-315-RM	0
3L	18863010	18864010	0.0	1.0	3L	18858690	18866107	FBgn0267572	asRNA:CR45912	FBtr0346984	asRNA:CR45912-RA	0
3L	18863010	18864010	0.0	1.0	3L	18863647	18865514	FBgn0036817	CG6865	FBtr0308811	CG6865-RB	0
3L	18865506	18866506	1.0	1.0	3L	18858690	18866107	FBgn0267572	asRNA:CR45912	FBtr0346984	asRNA:CR45912-RA	0
3L	18865506	18866506	1.0	1.0	3L	18863647	18865514	FBgn0036817	CG6865	FBtr0308811	CG6865-RB	0
3L	18865506	18866506	1.0	1.0	3L	18866225	18867431	FBgn0036818	CG14074	FBtr0308812	CG14074-RB	0
3L	18867349	18868349	1.0	1.0	3L	18866225	18867431	FBgn0036818	CG14074	FBtr0308812	CG14074-RB	0
3L	18867349	18868349	1.0	1.0	3L	18867771	18869219	FBgn0036819	Dysb	FBtr0075062	Dysb-RA	0
3L	18869045	18870045	1.0	1.0	3L	18867771	18869219	FBgn0036819	Dysb	FBtr0075062	Dysb-RA	0
3L	18869045	18870045	1.0	1.0	3L	18869230	18870057	FBgn0036820	Grx1	FBtr0075063	Grx1-RA	0
3L	18869790	18870790	1.0	1.0	3L	18869230	18870057	FBgn0036820	Grx1	FBtr0075063	Grx1-RA	0
3L	18869790	18870790	1.0	1.0	3L	18870045	18872553	FBgn0025807	Rad9	FBtr0075080	Rad9-RA	0
3L	18869790	18870790	1.0	1.0	3L	18870224	18870897	FBgn0085284	Blos3	FBtr0112449	Blos3-RA	0
3L	18872365	18873365	1.0	1.0	3L	18870045	18872553	FBgn0025807	Rad9	FBtr0075080	Rad9-RA	0
3L	18872365	18873365	1.0	1.0	3L	18872747	18878245	FBgn0014075	Uggt	FBtr0075064	Uggt-RA	0
3L	18888928	18889928	0.0	1.0	3L	18878250	18890483	FBgn0036821	CG3961	FBtr0075077	CG3961-RA	0
3L	18890229	18891229	1.0	1.0	3L	18878250	18890483	FBgn0036821	CG3961	FBtr0075077	CG3961-RA	0
3L	18891660	18892660	1.0	0.0	3L	18892383	18893278	FBgn0036822	NijB	FBtr0075065	NijB-RA	0
3L	18895916	18896916	1.0	1.0	3L	18893120	18898293	FBgn0036824	CG3902	FBtr0075076	CG3902-RA	0
3L	18895916	18896916	1.0	1.0	3L	18896189	18896456	FBgn0086661	snoRNA:Psi28S-2566	FBtr0091666	snoRNA:Psi28S-2566-RA	0
3L	18898109	18899109	1.0	1.0	3L	18893120	18898293	FBgn0036824	CG3902	FBtr0075076	CG3902-RA	0
3L	18898109	18899109	1.0	1.0	3L	18898875	18900408	FBgn0036825	RpL26	FBtr0075066	RpL26-RA	0
3L	18901093	18902093	1.0	1.0	3L	18900595	18901554	FBgn0036826	arx	FBtr0075075	arx-RA	0
3L	18901093	18902093	1.0	1.0	3L	18901594	18902952	FBgn0036827	CG6843	FBtr0075067	CG6843-RA	0
3L	18904341	18905341	1.0	1.0	3L	18903057	18904930	FBgn0027057	CSN1b	FBtr0075074	CSN1b-RA	0
3L	18905039	18906039	1.0	1.0	3L	18905372	18908974	FBgn0036828	Prp6	FBtr0075068	Prp6-RA	0
3L	18926509	18927509	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18927368	18928368	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18933832	18934832	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18934763	18935763	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18939969	18940969	1.0	0.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18945592	18946592	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	0
3L	18946840	18947840	0.0	1.0	3L	18922419	18946038	FBgn0052204	CG32204	FBtr0113429	CG32204-RB	-802
3L	18948866	18949866	0.0	1.0	3L	18950629	18955406	FBgn0036834	CG6836	FBtr0075023	CG6836-RA	763
3L	18950092	18951092	1.0	1.0	3L	18950629	18955406	FBgn0036834	CG6836	FBtr0075023	CG6836-RA	0
3L	18952301	18953301	1.0	0.0	3L	18950629	18955406	FBgn0036834	CG6836	FBtr0075023	CG6836-RA	0
3L	18989328	18990328	1.0	0.0	3L	18988736	18989815	FBgn0085285	CG34256	FBtr0302318	CG34256-RB	0
3L	18989328	18990328	1.0	0.0	3L	18990026	18998283	FBgn0036837	CG18135	FBtr0075042	CG18135-RA	0
3L	18993375	18994375	1.0	0.0	3L	18990026	18998283	FBgn0036837	CG18135	FBtr0075042	CG18135-RA	0
3L	18994270	18995270	1.0	1.0	3L	18990026	18998283	FBgn0036837	CG18135	FBtr0075042	CG18135-RA	0
3L	18995294	18996294	1.0	1.0	3L	18990026	18998283	FBgn0036837	CG18135	FBtr0075042	CG18135-RA	0
3L	18996270	18997270	1.0	1.0	3L	18990026	18998283	FBgn0036837	CG18135	FBtr0075042	CG18135-RA	0
3L	19000072	19001072	1.0	0.0	3L	18997875	19000608	FBgn0036838	CG3808	FBtr0075041	CG3808-RA	0
3L	19000072	19001072	1.0	0.0	3L	19000985	19003252	FBgn0036839	SmydA-2	FBtr0075040	SmydA-2-RA	0
3L	19006225	19007225	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19011176	19012176	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19016246	19017246	1.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19018940	19019940	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19029853	19030853	1.0	0.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19031242	19032242	1.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19036415	19037415	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19039005	19040005	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19039826	19040826	1.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19040547	19041547	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19040976	19041976	0.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19041660	19042660	1.0	0.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19044495	19045495	1.0	1.0	3L	19003741	19045449	FBgn0002945	nkd	FBtr0075039	nkd-RA	0
3L	19049348	19050348	1.0	0.0	3L	19050757	19052026	FBgn0015586	Acp76A	FBtr0075038	Acp76A-RA	409
3L	19051561	19052561	1.0	0.0	3L	19050757	19052026	FBgn0015586	Acp76A	FBtr0075038	Acp76A-RA	0
3L	19051561	19052561	1.0	0.0	3L	19052302	19052790	FBgn0265886	lncRNA:CR44675	FBtr0342756	lncRNA:CR44675-RA	0
3L	19052800	19053800	1.0	0.0	3L	19052902	19053389	FBgn0263326	CG43407	FBtr0342757	CG43407-RB	0
3L	19053304	19054304	1.0	0.0	3L	19052902	19053389	FBgn0263326	CG43407	FBtr0342757	CG43407-RB	0
3L	19054349	19055349	1.0	0.0	3L	19052902	19053389	FBgn0263326	CG43407	FBtr0342757	CG43407-RB	-960
3L	19058453	19059453	0.0	1.0	3L	19059400	19062816	FBgn0036842	Ugt316A1	FBtr0075037	Ugt316A1-RA	0
3L	19062548	19063548	1.0	1.0	3L	19059400	19062816	FBgn0036842	Ugt316A1	FBtr0075037	Ugt316A1-RA	0
3L	19062548	19063548	1.0	1.0	3L	19063165	19066151	FBgn0036843	Sfxn2	FBtr0075025	Sfxn2-RA	0
3L	19071071	19072071	1.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19072041	19073041	1.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19073029	19074029	1.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19074551	19075551	1.0	0.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19074968	19075968	0.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19075684	19076684	0.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19078822	19079822	1.0	0.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19081141	19082141	1.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19086390	19087390	1.0	1.0	3L	19066155	19086426	FBgn0036844	Mkp3	FBtr0075035	Mkp3-RB	0
3L	19091293	19092293	1.0	1.0	3L	19090583	19090975	FBgn0266935	lncRNA:CR45386	FBtr0345828	lncRNA:CR45386-RA	-318
3L	19092236	19093236	1.0	1.0	3L	19092670	19094760	FBgn0036846	MESR6	FBtr0075026	MESR6-RA	0
3L	19095622	19096622	1.0	1.0	3L	19094890	19096217	FBgn0036847	CNPYb	FBtr0075034	CNPYb-RA	0
3L	19095622	19096622	1.0	1.0	3L	19096399	19097709	FBgn0036848	Naxd	FBtr0075033	Naxd-RA	0
3L	19096088	19097088	1.0	0.0	3L	19094890	19096217	FBgn0036847	CNPYb	FBtr0075034	CNPYb-RA	0
3L	19096088	19097088	1.0	0.0	3L	19096399	19097709	FBgn0036848	Naxd	FBtr0075033	Naxd-RA	0
3L	19097172	19098172	1.0	1.0	3L	19096399	19097709	FBgn0036848	Naxd	FBtr0075033	Naxd-RA	0
3L	19097172	19098172	1.0	1.0	3L	19097999	19099064	FBgn0036849	CG14079	FBtr0075027	CG14079-RA	0
3L	19099781	19100781	1.0	1.0	3L	19099123	19100363	FBgn0036850	Gem2	FBtr0075032	Gem2-RA	0
3L	19103610	19104610	0.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	771
3L	19111104	19112104	0.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19112385	19113385	0.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19113294	19114294	0.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19129412	19130412	1.0	0.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19129412	19130412	1.0	0.0	3L	19128450	19129665	FBgn0052203	Spn75F	FBtr0110771	Spn75F-RB	0
3L	19129989	19130989	1.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19138816	19139816	0.0	1.0	3L	19105381	19138975	FBgn0036851	CG14082	FBtr0346533	CG14082-RE	0
3L	19139902	19140902	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	73
3L	19144017	19145017	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19149041	19150041	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19150665	19151665	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19154582	19155582	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19155581	19156581	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19158759	19159759	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19164532	19165532	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19169868	19170868	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19171313	19172313	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19177554	19178554	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19181473	19182473	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19186904	19187904	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19187894	19188894	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19189685	19190685	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19190175	19191175	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19193336	19194336	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19194467	19195467	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19196770	19197770	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19201798	19202798	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19217755	19218755	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19218340	19219340	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19218994	19219994	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19221216	19222216	1.0	0.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19229242	19230242	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19229242	19230242	0.0	1.0	3L	19229061	19230102	FBgn0264485	lncRNA:CR43893	FBtr0332794	lncRNA:CR43893-RA	0
3L	19230480	19231480	0.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19234158	19235158	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19234781	19235781	1.0	1.0	3L	19140975	19235373	FBgn0016797	fz2	FBtr0075028	fz2-RB	0
3L	19237574	19238574	0.0	1.0	3L	19236360	19237057	FBgn0053647	CG33647	FBtr0091624	CG33647-RA	-517
3L	19240339	19241339	1.0	1.0	3L	19239864	19240139	FBgn0264484	lncRNA:CR43892	FBtr0332795	lncRNA:CR43892-RA	-200
3L	19254671	19255671	1.0	1.0	3L	19253290	19255061	FBgn0036853	mRpL21	FBtr0075022	mRpL21-RA	0
3L	19254671	19255671	1.0	1.0	3L	19255340	19257111	FBgn0040075	rept	FBtr0074988	rept-RA	0
3L	19260022	19261022	1.0	1.0	3L	19257282	19260679	FBgn0026630	nes	FBtr0075019	nes-RA	0
3L	19260022	19261022	1.0	1.0	3L	19260040	19260895	FBgn0266737	asRNA:CR45210	FBtr0345237	asRNA:CR45210-RA	0
3L	19261087	19262087	1.0	1.0	3L	19261394	19262437	FBgn0260857	Bet1	FBtr0074989	Bet1-RA	0
3L	19263689	19264689	1.0	1.0	3L	19262232	19264184	FBgn0017578	Max	FBtr0075018	Max-RA	0
3L	19263689	19264689	1.0	1.0	3L	19263766	19266838	FBgn0036856	Mettl5	FBtr0074991	Mettl5-RA	0
3L	19263689	19264689	1.0	1.0	3L	19263766	19266838	FBgn0259720	CG42374	FBtr0299975	CG42374-RA	0
3L	19268442	19269442	0.0	1.0	3L	19266473	19268913	FBgn0036857	Aldh7A1	FBtr0075017	Aldh7A1-RA	0
3L	19268442	19269442	0.0	1.0	3L	19269351	19274168	FBgn0036859	CG14085	FBtr0074992	CG14085-RA	0
3L	19274032	19275032	0.0	1.0	3L	19269351	19274168	FBgn0036859	CG14085	FBtr0074992	CG14085-RA	0
3L	19276264	19277264	0.0	1.0	3L	19275791	19279919	FBgn0036860	CG14086	FBtr0344806	CG14086-RD	0
3L	19292351	19293351	1.0	1.0	3L	19281364	19292766	FBgn0036862	Gbs-76A	FBtr0075014	Gbs-76A-RA	0
3L	19294295	19295295	1.0	1.0	3L	19294564	19298830	FBgn0028380	fal	FBtr0321324	fal-RC	0
3L	19294295	19295295	1.0	1.0	3L	19294727	19295198	FBgn0267715	asRNA:CR46048	FBtr0347254	asRNA:CR46048-RA	0
3L	19315541	19316541	0.0	1.0	3L	19298623	19337609	FBgn0003089	pip	FBtr0075012	pip-RK	0
3L	19334383	19335383	1.0	0.0	3L	19298623	19337609	FBgn0003089	pip	FBtr0075012	pip-RK	0
3L	19348947	19349947	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19354031	19355031	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19355017	19356017	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19365941	19366941	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19367631	19368631	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19368205	19369205	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19370126	19371126	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19384282	19385282	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19397516	19398516	1.0	0.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19399262	19400262	1.0	0.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19402865	19403865	1.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19407471	19408471	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19408665	19409665	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19412442	19413442	0.0	1.0	3L	19340321	19412912	FBgn0052206	CG32206	FBtr0331182	CG32206-RE	0
3L	19423602	19424602	1.0	0.0	3L	19420390	19424183	FBgn0052205	hpRNA:CR32205	FBtr0075000	hpRNA:CR32205-RA	0
3L	19423602	19424602	1.0	0.0	3L	19423758	19424146	FBgn0053255	CR33255	FBtr0347036	CR33255-RC	0
3L	19441661	19442661	0.0	1.0	3L	19441719	19446444	FBgn0053062	CG33062	FBtr0302886	CG33062-RA	0
3L	19445532	19446532	0.0	1.0	3L	19441719	19446444	FBgn0053062	CG33062	FBtr0302886	CG33062-RA	0
3L	19446404	19447404	1.0	0.0	3L	19441719	19446444	FBgn0053062	CG33062	FBtr0302886	CG33062-RA	0
3L	19446404	19447404	1.0	0.0	3L	19447173	19450238	FBgn0023395	Chd3	FBtr0074998	Chd3-RA	0
3L	19453748	19454748	0.0	1.0	3L	19454760	19455672	FBgn0266983	lncRNA:CR45434	FBtr0345885	lncRNA:CR45434-RA	12
3L	19478233	19479233	1.0	0.0	3L	19477329	19478720	FBgn0052207	hpRNA:CR32207	FBtr0472920	hpRNA:CR32207-RD	0
3L	19478233	19479233	1.0	0.0	3L	19478284	19478670	FBgn0262031	CR42842	FBtr0303926	CR42842-RA	0
3L	19482674	19483674	1.0	0.0	3L	19483826	19486498	FBgn0036874	brv1	FBtr0074982	brv1-RA	152
3L	19487794	19488794	1.0	0.0	3L	19486745	19488439	FBgn0062928	hpRNA:CR33940	FBtr0472921	hpRNA:CR33940-RD	0
3L	19487794	19488794	1.0	0.0	3L	19487560	19488348	FBgn0052212	CG32212	FBtr0074932	CG32212-RA	0
3L	19496196	19497196	0.0	1.0	3L	19492053	19497723	FBgn0036875	CG9449	FBtr0290043	CG9449-RE	0
3L	19500314	19501314	0.0	1.0	3L	19498197	19500798	FBgn0036876	CG9451	FBtr0074979	CG9451-RA	0
3L	19500314	19501314	0.0	1.0	3L	19501010	19503870	FBgn0036877	CG9452	FBtr0074978	CG9452-RA	0
3L	19516260	19517260	0.0	1.0	3L	19517552	19518332	FBgn0036878	Cpr76Ba	FBtr0074977	Cpr76Ba-RA	292
3L	19528148	19529148	0.0	1.0	3L	19520945	19527272	FBgn0036880	Cpr76Bc	FBtr0113180	Cpr76Bc-RC	-876
3L	19542407	19543407	0.0	1.0	3L	19538425	19544205	FBgn0036882	CG9279	FBtr0074976	CG9279-RB	0
3L	19542407	19543407	0.0	1.0	3L	19538425	19544205	FBgn0286940	CG46434	FBtr0475224	CG46434-RA	0
3L	19542407	19543407	0.0	1.0	3L	19543100	19543622	FBgn0264477	asRNA:CR43885	FBtr0332757	asRNA:CR43885-RA	0
3L	19551762	19552762	1.0	1.0	3L	19544345	19552290	FBgn0262517	Ltn1	FBtr0074974	Ltn1-RA	0
3L	19551762	19552762	1.0	1.0	3L	19552420	19554767	FBgn0036886	CG9300	FBtr0074938	CG9300-RA	0
3L	19562668	19563668	1.0	1.0	3L	19562636	19566533	FBgn0267576	lncRNA:CR45916	FBtr0346990	lncRNA:CR45916-RA	0
3L	19565828	19566828	1.0	1.0	3L	19562636	19566533	FBgn0267576	lncRNA:CR45916	FBtr0346990	lncRNA:CR45916-RA	0
3L	19571872	19572872	0.0	1.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19575341	19576341	1.0	0.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19578697	19579697	0.0	1.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19580518	19581518	0.0	1.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19582560	19583560	0.0	1.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19583656	19584656	0.0	1.0	3L	19566851	19584568	FBgn0005564	Shal	FBtr0074973	Shal-RA	0
3L	19585552	19586552	1.0	1.0	3L	19585093	19586003	FBgn0036887	CG9231	FBtr0074972	CG9231-RA	0
3L	19585552	19586552	1.0	1.0	3L	19586253	19589111	FBgn0036888	CG9330	FBtr0074940	CG9330-RA	0
3L	19590017	19591017	1.0	1.0	3L	19589072	19590524	FBgn0036889	CG14100	FBtr0074971	CG14100-RA	0
3L	19590017	19591017	1.0	1.0	3L	19590773	19598755	FBgn0005386	ash1	FBtr0306009	ash1-RB	0
3L	19598387	19599387	1.0	1.0	3L	19590773	19598755	FBgn0005386	ash1	FBtr0306009	ash1-RB	0
3L	19598387	19599387	1.0	1.0	3L	19599088	19601382	FBgn0010417	Taf6	FBtr0074941	Taf6-RA	0
3L	19601080	19602080	0.0	1.0	3L	19599088	19601382	FBgn0010417	Taf6	FBtr0074941	Taf6-RA	0
3L	19601080	19602080	0.0	1.0	3L	19601633	19604120	FBgn0036890	CG9368	FBtr0074942	CG9368-RB	0
3L	19603191	19604191	1.0	0.0	3L	19601633	19604120	FBgn0036890	CG9368	FBtr0074942	CG9368-RB	0
3L	19605776	19606776	0.0	1.0	3L	19604398	19606090	FBgn0020277	lush	FBtr0074969	lush-RA	0
3L	19605776	19606776	0.0	1.0	3L	19606208	19608368	FBgn0036891	CG9372	FBtr0074945	CG9372-RA	0
3L	19611716	19612716	1.0	1.0	3L	19607857	19612199	FBgn0036892	Lon	FBtr0074967	Lon-RA	0
3L	19611716	19612716	1.0	1.0	3L	19612455	19613489	FBgn0036893	PIG-F	FBtr0074946	PIG-F-RA	0
3L	19614301	19615301	1.0	0.0	3L	19613427	19618521	FBgn0260655	l(3)76BDm	FBtr0074966	l(3)76BDm-RA	0
3L	19618147	19619147	1.0	1.0	3L	19613427	19618521	FBgn0260655	l(3)76BDm	FBtr0074966	l(3)76BDm-RA	0
3L	19618147	19619147	1.0	1.0	3L	19618894	19620398	FBgn0029094	asf1	FBtr0074947	asf1-RA	0
3L	19630592	19631592	1.0	0.0	3L	19624406	19635783	FBgn0036896	wnd	FBtr0074963	wnd-RA	0
3L	19632502	19633502	1.0	1.0	3L	19624406	19635783	FBgn0036896	wnd	FBtr0074963	wnd-RA	0
3L	19634178	19635178	0.0	1.0	3L	19624406	19635783	FBgn0036896	wnd	FBtr0074963	wnd-RA	0
3L	19635071	19636071	1.0	1.0	3L	19624406	19635783	FBgn0036896	wnd	FBtr0074963	wnd-RA	0
3L	19642105	19643105	1.0	1.0	3L	19637207	19642816	FBgn0036897	Rnf146	FBtr0074962	Rnf146-RB	0
3L	19646110	19647110	1.0	0.0	3L	19647280	19649851	FBgn0022774	Oat	FBtr0074961	Oat-RA	170
3L	19649261	19650261	1.0	1.0	3L	19647280	19649851	FBgn0022774	Oat	FBtr0074961	Oat-RA	0
3L	19663298	19664298	1.0	1.0	3L	19650506	19664104	FBgn0036899	tey	FBtr0074960	tey-RA	0
3L	19682688	19683688	1.0	1.0	3L	19683941	19687353	FBgn0036900	CG8765	FBtr0089597	CG8765-RA	253
3L	19686892	19687892	1.0	1.0	3L	19683941	19687353	FBgn0036900	CG8765	FBtr0089597	CG8765-RA	0
3L	19686892	19687892	1.0	1.0	3L	19687637	19689992	FBgn0004623	Gbeta76C	FBtr0074949	Gbeta76C-RA	0
3L	19688899	19689899	0.0	1.0	3L	19687637	19689992	FBgn0004623	Gbeta76C	FBtr0074949	Gbeta76C-RA	0
3L	19694737	19695737	0.0	1.0	3L	19690033	19695260	FBgn0261341	verm	FBtr0345144	verm-RH	0
3L	19707382	19708382	0.0	1.0	3L	19700977	19708015	FBgn0260653	serp	FBtr0074953	serp-RB	0
3L	19713163	19714163	1.0	0.0	3L	19714418	19718328	FBgn0262516	Trpml	FBtr0074952	Trpml-RA	255
3L	19717759	19718759	1.0	1.0	3L	19714418	19718328	FBgn0262516	Trpml	FBtr0074952	Trpml-RA	0
3L	19730898	19731898	1.0	1.0	3L	19719527	19793569	FBgn0261360	CG42637	FBtr0302277	CG42637-RA	0
3L	19743737	19744737	1.0	1.0	3L	19719527	19793569	FBgn0261360	CG42637	FBtr0302277	CG42637-RA	0
