Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,Gene_ID,Distance
3L,12529495,12530495,1.0,1.0,3L,12469072,12469784,FBgn0052102,-59712
3L,12533280,12534280,1.0,1.0,3L,12469072,12469784,FBgn0052102,-63497
3L,12534130,12535130,0.0,1.0,3L,12469072,12469784,FBgn0052102,-64347
3L,12541630,12542630,1.0,0.0,3L,12469072,12469784,FBgn0052102,-71847
3L,12542304,12543304,1.0,0.0,3L,12469072,12469784,FBgn0052102,-72521
3L,12561109,12562109,0.0,1.0,3L,12469072,12469784,FBgn0052102,-91326
3L,12568389,12569389,1.0,0.0,3L,12469072,12469784,FBgn0052102,-98606
3L,12570048,12571048,0.0,1.0,3L,12469072,12469784,FBgn0052102,-100265
3L,12571878,12572878,1.0,1.0,3L,12469072,12469784,FBgn0052102,-102095
3L,12579943,12580943,1.0,1.0,3L,12469072,12469784,FBgn0052102,-110160
3L,12590372,12591372,0.0,1.0,3L,12469072,12469784,FBgn0052102,-120589
3L,12591349,12592349,0.0,1.0,3L,12469072,12469784,FBgn0052102,-121566
3L,12609045,12610045,1.0,1.0,3L,12469072,12469784,FBgn0052102,-139262
3L,12627492,12628492,1.0,1.0,3L,12469072,12469784,FBgn0052102,-157709
3L,12643825,12644825,1.0,0.0,3L,12469072,12469784,FBgn0052102,-174042
3L,12652757,12653757,1.0,1.0,3L,12469072,12469784,FBgn0052102,-182974
3L,12667151,12668151,0.0,1.0,3L,12857282,12861305,FBgn0052107,189132
3L,12671060,12672060,1.0,0.0,3L,12857282,12861305,FBgn0052107,185223
3L,12692738,12693738,1.0,1.0,3L,12857282,12861305,FBgn0052107,163545
3L,12703958,12704958,1.0,0.0,3L,12857282,12861305,FBgn0052107,152325
3L,12705615,12706615,1.0,0.0,3L,12857282,12861305,FBgn0052107,150668
3L,12734508,12735508,1.0,1.0,3L,12857282,12861305,FBgn0052107,121775
3L,12741299,12742299,1.0,1.0,3L,12857282,12861305,FBgn0052107,114984
3L,12744891,12745891,1.0,0.0,3L,12857282,12861305,FBgn0052107,111392
3L,12749766,12750766,1.0,1.0,3L,12857282,12861305,FBgn0052107,106517
3L,12754311,12755311,1.0,1.0,3L,12857282,12861305,FBgn0052107,101972
3L,12772152,12773152,1.0,0.0,3L,12857282,12861305,FBgn0052107,84131
3L,12772799,12773799,1.0,1.0,3L,12857282,12861305,FBgn0052107,83484
3L,12788235,12789235,0.0,1.0,3L,12857282,12861305,FBgn0052107,68048
3L,12789716,12790716,1.0,1.0,3L,12857282,12861305,FBgn0052107,66567
3L,12790738,12791738,1.0,1.0,3L,12857282,12861305,FBgn0052107,65545
3L,12792047,12793047,1.0,0.0,3L,12857282,12861305,FBgn0052107,64236
3L,12794341,12795341,1.0,1.0,3L,12857282,12861305,FBgn0052107,61942
3L,12795988,12796988,1.0,0.0,3L,12857282,12861305,FBgn0052107,60295
3L,12798520,12799520,1.0,1.0,3L,12857282,12861305,FBgn0052107,57763
3L,12800168,12801168,1.0,0.0,3L,12857282,12861305,FBgn0052107,56115
3L,12802064,12803064,1.0,0.0,3L,12857282,12861305,FBgn0052107,54219
3L,12804250,12805250,1.0,1.0,3L,12857282,12861305,FBgn0052107,52033
3L,12805710,12806710,1.0,1.0,3L,12857282,12861305,FBgn0052107,50573
3L,12813872,12814872,1.0,1.0,3L,12857282,12861305,FBgn0052107,42411
3L,12815406,12816406,0.0,1.0,3L,12857282,12861305,FBgn0052107,40877
3L,12832054,12833054,0.0,1.0,3L,12857282,12861305,FBgn0052107,24229
3L,12834059,12835059,1.0,1.0,3L,12857282,12861305,FBgn0052107,22224
3L,12838658,12839658,1.0,0.0,3L,12857282,12861305,FBgn0052107,17625
3L,12840074,12841074,1.0,1.0,3L,12857282,12861305,FBgn0052107,16209
3L,12842782,12843782,1.0,1.0,3L,12857282,12861305,FBgn0052107,13501
3L,12849601,12850601,1.0,1.0,3L,12857282,12861305,FBgn0052107,6682
3L,12853298,12854298,0.0,1.0,3L,12857282,12861305,FBgn0052107,2985
3L,12857359,12858359,0.0,1.0,3L,12857282,12861305,FBgn0052107,0
3L,12864272,12865272,0.0,1.0,3L,12861717,12862920,FBgn0036320,-1353
3L,12865020,12866020,0.0,1.0,3L,12861717,12862920,FBgn0036320,-2101
3L,12867764,12868764,0.0,1.0,3L,12861717,12862920,FBgn0036320,-4845
3L,12873920,12874920,0.0,1.0,3L,12861717,12862920,FBgn0036320,-11001
3L,12892112,12893112,1.0,0.0,3L,12902925,12903711,FBgn0052117,9814
3L,12902259,12903259,1.0,1.0,3L,12902925,12903711,FBgn0052117,0
3L,12905041,12906041,0.0,1.0,3L,12902925,12903711,FBgn0052117,-1331
3L,12913434,12914434,1.0,1.0,3L,12912027,12913646,FBgn0052115,0
3L,12919463,12920463,1.0,0.0,3L,12912027,12913646,FBgn0052115,-5818
3L,12920320,12921320,1.0,0.0,3L,12912027,12913646,FBgn0052115,-6675
3L,12921051,12922051,1.0,0.0,3L,12912027,12913646,FBgn0052115,-7406
3L,12922011,12923011,1.0,0.0,3L,12912027,12913646,FBgn0052115,-8366
3L,12924013,12925013,1.0,1.0,3L,12912027,12913646,FBgn0052115,-10368
3L,12925239,12926239,0.0,1.0,3L,12912027,12913646,FBgn0052115,-11594
3L,12928400,12929400,0.0,1.0,3L,12912027,12913646,FBgn0052115,-14755
3L,12930057,12931057,0.0,1.0,3L,12912027,12913646,FBgn0052115,-16412
3L,12931473,12932473,0.0,1.0,3L,12912027,12913646,FBgn0052115,-17828
3L,12949522,12950522,0.0,1.0,3L,12912027,12913646,FBgn0052115,-35877
3L,12981638,12982638,0.0,1.0,3L,12912027,12913646,FBgn0052115,-67993
3L,12990826,12991826,0.0,1.0,3L,12912027,12913646,FBgn0052115,-77181
3L,12991524,12992524,0.0,1.0,3L,12912027,12913646,FBgn0052115,-77879
3L,13011026,13012026,1.0,0.0,3L,12912027,12913646,FBgn0052115,-97381
3L,13014715,13015715,1.0,1.0,3L,12912027,12913646,FBgn0052115,-101070
3L,13015828,13016828,1.0,1.0,3L,12912027,12913646,FBgn0052115,-102183
3L,13017752,13018752,1.0,1.0,3L,12912027,12913646,FBgn0052115,-104107
3L,13021742,13022742,1.0,1.0,3L,12912027,12913646,FBgn0052115,-108097
3L,13022909,13023909,1.0,1.0,3L,12912027,12913646,FBgn0052115,-109264
3L,13028377,13029377,0.0,1.0,3L,12912027,12913646,FBgn0052115,-114732
3L,13031864,13032864,1.0,1.0,3L,12912027,12913646,FBgn0052115,-118219
3L,13036524,13037524,1.0,1.0,3L,12912027,12913646,FBgn0052115,-122879
3L,13038194,13039194,1.0,0.0,3L,12912027,12913646,FBgn0052115,-124549
3L,13041327,13042327,1.0,1.0,3L,12912027,12913646,FBgn0052115,-127682
3L,13044184,13045184,1.0,1.0,3L,12912027,12913646,FBgn0052115,-130539
3L,13046512,13047512,1.0,0.0,3L,12912027,12913646,FBgn0052115,-132867
3L,13058389,13059389,1.0,0.0,3L,12912027,12913646,FBgn0052115,-144744
3L,13065617,13066617,0.0,1.0,3L,12912027,12913646,FBgn0052115,-151972
3L,13066529,13067529,0.0,1.0,3L,12912027,12913646,FBgn0052115,-152884
3L,13067735,13068735,1.0,0.0,3L,12912027,12913646,FBgn0052115,-154090
3L,13070251,13071251,0.0,1.0,3L,12912027,12913646,FBgn0052115,-156606
3L,13093063,13094063,0.0,1.0,3L,12912027,12913646,FBgn0052115,-179418
3L,13096144,13097144,1.0,0.0,3L,12912027,12913646,FBgn0052115,-182499
3L,13097225,13098225,1.0,0.0,3L,12912027,12913646,FBgn0052115,-183580
3L,13098797,13099797,0.0,1.0,3L,12912027,12913646,FBgn0052115,-185152
3L,13099519,13100519,0.0,1.0,3L,12912027,12913646,FBgn0052115,-185874
3L,13100138,13101138,0.0,1.0,3L,12912027,12913646,FBgn0052115,-186493
3L,13107256,13108256,0.0,1.0,3L,13296530,13296860,FBgn0259970,188275
3L,13113608,13114608,1.0,1.0,3L,13296530,13296860,FBgn0259970,181923
3L,13146245,13147245,0.0,1.0,3L,13296530,13296860,FBgn0259970,149286
3L,13158516,13159516,0.0,1.0,3L,13296530,13296860,FBgn0259970,137015
3L,13175369,13176369,1.0,0.0,3L,13296530,13296860,FBgn0259970,120162
3L,13200856,13201856,0.0,1.0,3L,13296530,13296860,FBgn0259970,94675
3L,13203537,13204537,0.0,1.0,3L,13296530,13296860,FBgn0259970,91994
3L,13210895,13211895,1.0,1.0,3L,13296530,13296860,FBgn0259970,84636
3L,13212046,13213046,1.0,0.0,3L,13296530,13296860,FBgn0259970,83485
3L,13213494,13214494,1.0,1.0,3L,13296530,13296860,FBgn0259970,82037
3L,13214259,13215259,0.0,1.0,3L,13296530,13296860,FBgn0259970,81272
3L,13215686,13216686,1.0,0.0,3L,13296530,13296860,FBgn0259970,79845
3L,13217384,13218384,0.0,1.0,3L,13296530,13296860,FBgn0259970,78147
3L,13217933,13218933,0.0,1.0,3L,13296530,13296860,FBgn0259970,77598
3L,13227231,13228231,1.0,1.0,3L,13296530,13296860,FBgn0259970,68300
3L,13228214,13229214,1.0,1.0,3L,13296530,13296860,FBgn0259970,67317
3L,13235742,13236742,1.0,1.0,3L,13296530,13296860,FBgn0259970,59789
3L,13236717,13237717,1.0,1.0,3L,13296530,13296860,FBgn0259970,58814
3L,13246186,13247186,1.0,0.0,3L,13296530,13296860,FBgn0259970,49345
3L,13248657,13249657,0.0,1.0,3L,13296530,13296860,FBgn0259970,46874
3L,13252836,13253836,0.0,1.0,3L,13296530,13296860,FBgn0259970,42695
3L,13259315,13260315,1.0,0.0,3L,13296530,13296860,FBgn0259970,36216
3L,13261693,13262693,0.0,1.0,3L,13296530,13296860,FBgn0259970,33838
3L,13265192,13266192,1.0,0.0,3L,13296530,13296860,FBgn0259970,30339
3L,13266630,13267630,0.0,1.0,3L,13296530,13296860,FBgn0259970,28901
3L,13267258,13268258,0.0,1.0,3L,13296530,13296860,FBgn0259970,28273
3L,13268023,13269023,0.0,1.0,3L,13296530,13296860,FBgn0259970,27508
3L,13270936,13271936,1.0,1.0,3L,13296530,13296860,FBgn0259970,24595
3L,13272304,13273304,0.0,1.0,3L,13296530,13296860,FBgn0259970,23227
3L,13279491,13280491,1.0,1.0,3L,13296530,13296860,FBgn0259970,16040
3L,13280195,13281195,0.0,1.0,3L,13296530,13296860,FBgn0259970,15336
3L,13281747,13282747,1.0,0.0,3L,13296530,13296860,FBgn0259970,13784
3L,13283267,13284267,1.0,0.0,3L,13296530,13296860,FBgn0259970,12264
3L,13283989,13284989,1.0,0.0,3L,13296530,13296860,FBgn0259970,11542
3L,13284612,13285612,1.0,0.0,3L,13296530,13296860,FBgn0259970,10919
3L,13285126,13286126,1.0,0.0,3L,13296530,13296860,FBgn0259970,10405
3L,13286197,13287197,1.0,0.0,3L,13296530,13296860,FBgn0259970,9334
3L,13294592,13295592,0.0,1.0,3L,13296530,13296860,FBgn0259970,939
3L,13296409,13297409,1.0,0.0,3L,13296530,13296860,FBgn0259970,0
3L,13297549,13298549,1.0,0.0,3L,13296530,13296860,FBgn0259970,-690
3L,13298111,13299111,1.0,0.0,3L,13296530,13296860,FBgn0259970,-1252
3L,13299118,13300118,1.0,0.0,3L,13296530,13296860,FBgn0259970,-2259
3L,13302135,13303135,1.0,0.0,3L,13296530,13296860,FBgn0259970,-5276
3L,13321902,13322902,0.0,1.0,3L,13296530,13296860,FBgn0259970,-25043
3L,13338712,13339712,0.0,1.0,3L,13356376,13357223,FBgn0287423,16665
3L,13342702,13343702,0.0,1.0,3L,13356376,13357223,FBgn0287423,12675
3L,13345986,13346986,0.0,1.0,3L,13356376,13357223,FBgn0287423,9391
3L,13346974,13347974,0.0,1.0,3L,13356376,13357223,FBgn0287423,8403
3L,13355988,13356988,0.0,1.0,3L,13356376,13357223,FBgn0287423,0
3L,13358654,13359654,0.0,1.0,3L,13356376,13357223,FBgn0287423,-1432
3L,13359443,13360443,0.0,1.0,3L,13356376,13357223,FBgn0287423,-2221
3L,13361162,13362162,0.0,1.0,3L,13356376,13357223,FBgn0287423,-3940
3L,13365064,13366064,0.0,1.0,3L,13356376,13357223,FBgn0287423,-7842
3L,13387018,13388018,1.0,1.0,3L,13356376,13357223,FBgn0287423,-29796
3L,13389413,13390413,1.0,1.0,3L,13356376,13357223,FBgn0287423,-32191
3L,13403219,13404219,1.0,1.0,3L,13356376,13357223,FBgn0287423,-45997
3L,13412384,13413384,1.0,1.0,3L,13356376,13357223,FBgn0287423,-55162
3L,13414412,13415412,1.0,0.0,3L,13356376,13357223,FBgn0287423,-57190
3L,13419842,13420842,0.0,1.0,3L,13356376,13357223,FBgn0287423,-62620
3L,13420615,13421615,0.0,1.0,3L,13356376,13357223,FBgn0287423,-63393
3L,13432582,13433582,1.0,0.0,3L,13356376,13357223,FBgn0287423,-75360
3L,13433165,13434165,1.0,0.0,3L,13356376,13357223,FBgn0287423,-75943
3L,13434488,13435488,0.0,1.0,3L,13356376,13357223,FBgn0287423,-77266
3L,13440839,13441839,1.0,0.0,3L,13356376,13357223,FBgn0287423,-83617
3L,13442337,13443337,1.0,1.0,3L,13356376,13357223,FBgn0287423,-85115
3L,13449952,13450952,1.0,1.0,3L,13356376,13357223,FBgn0287423,-92730
3L,13451827,13452827,0.0,1.0,3L,13356376,13357223,FBgn0287423,-94605
3L,13457133,13458133,1.0,0.0,3L,13356376,13357223,FBgn0287423,-99911
3L,13469801,13470801,0.0,1.0,3L,13356376,13357223,FBgn0287423,-112579
3L,13474404,13475404,0.0,1.0,3L,13356376,13357223,FBgn0287423,-117182
3L,13476224,13477224,1.0,0.0,3L,13356376,13357223,FBgn0287423,-119002
3L,13477056,13478056,1.0,1.0,3L,13356376,13357223,FBgn0287423,-119834
3L,13479032,13480032,0.0,1.0,3L,13356376,13357223,FBgn0287423,-121810
3L,13479976,13480976,1.0,1.0,3L,13356376,13357223,FBgn0287423,-122754
3L,13484412,13485412,0.0,1.0,3L,13356376,13357223,FBgn0287423,-127190
3L,13486107,13487107,1.0,1.0,3L,13356376,13357223,FBgn0287423,-128885
3L,13488361,13489361,0.0,1.0,3L,13356376,13357223,FBgn0287423,-131139
3L,13494375,13495375,1.0,1.0,3L,13356376,13357223,FBgn0287423,-137153
3L,13497277,13498277,1.0,1.0,3L,13356376,13357223,FBgn0287423,-140055
3L,13502328,13503328,1.0,1.0,3L,13356376,13357223,FBgn0287423,-145106
3L,13512833,13513833,1.0,1.0,3L,13356376,13357223,FBgn0287423,-155611
3L,13519269,13520269,1.0,1.0,3L,13356376,13357223,FBgn0287423,-162047
3L,13520710,13521710,1.0,1.0,3L,13356376,13357223,FBgn0287423,-163488
3L,13556571,13557571,0.0,1.0,3L,13356376,13357223,FBgn0287423,-199349
3L,13571349,13572349,0.0,1.0,3L,13356376,13357223,FBgn0287423,-214127
3L,13574776,13575776,1.0,0.0,3L,13356376,13357223,FBgn0287423,-217554
3L,13576079,13577079,1.0,0.0,3L,13356376,13357223,FBgn0287423,-218857
3L,13578836,13579836,1.0,0.0,3L,13356376,13357223,FBgn0287423,-221614
3L,13581370,13582370,1.0,1.0,3L,13356376,13357223,FBgn0287423,-224148
3L,13587300,13588300,0.0,1.0,3L,13356376,13357223,FBgn0287423,-230078
3L,13603784,13604784,0.0,1.0,3L,13356376,13357223,FBgn0287423,-246562
3L,13613496,13614496,0.0,1.0,3L,13356376,13357223,FBgn0287423,-256274
3L,13625654,13626654,0.0,1.0,3L,13356376,13357223,FBgn0287423,-268432
3L,13629610,13630610,0.0,1.0,3L,13356376,13357223,FBgn0287423,-272388
3L,13644928,13645928,0.0,1.0,3L,13356376,13357223,FBgn0287423,-287706
3L,13656059,13657059,0.0,1.0,3L,13356376,13357223,FBgn0287423,-298837
3L,13661155,13662155,0.0,1.0,3L,13356376,13357223,FBgn0287423,-303933
3L,13666921,13667921,1.0,1.0,3L,13973123,13973477,FBgn0036390,305203
3L,13673289,13674289,0.0,1.0,3L,13973123,13973477,FBgn0036390,298835
3L,13687950,13688950,1.0,0.0,3L,13973123,13973477,FBgn0036390,284174
3L,13696695,13697695,0.0,1.0,3L,13973123,13973477,FBgn0036390,275429
3L,13697424,13698424,0.0,1.0,3L,13973123,13973477,FBgn0036390,274700
3L,13706380,13707380,0.0,1.0,3L,13973123,13973477,FBgn0036390,265744
3L,13709797,13710797,0.0,1.0,3L,13973123,13973477,FBgn0036390,262327
3L,13711095,13712095,0.0,1.0,3L,13973123,13973477,FBgn0036390,261029
3L,13723705,13724705,0.0,1.0,3L,13973123,13973477,FBgn0036390,248419
3L,13736752,13737752,0.0,1.0,3L,13973123,13973477,FBgn0036390,235372
3L,13762452,13763452,0.0,1.0,3L,13973123,13973477,FBgn0036390,209672
3L,13763789,13764789,0.0,1.0,3L,13973123,13973477,FBgn0036390,208335
3L,13765370,13766370,0.0,1.0,3L,13973123,13973477,FBgn0036390,206754
3L,13776811,13777811,0.0,1.0,3L,13973123,13973477,FBgn0036390,195313
3L,13783424,13784424,0.0,1.0,3L,13973123,13973477,FBgn0036390,188700
3L,13784093,13785093,0.0,1.0,3L,13973123,13973477,FBgn0036390,188031
3L,13787600,13788600,0.0,1.0,3L,13973123,13973477,FBgn0036390,184524
3L,13789318,13790318,0.0,1.0,3L,13973123,13973477,FBgn0036390,182806
3L,13792390,13793390,0.0,1.0,3L,13973123,13973477,FBgn0036390,179734
3L,13799332,13800332,0.0,1.0,3L,13973123,13973477,FBgn0036390,172792
3L,13800342,13801342,0.0,1.0,3L,13973123,13973477,FBgn0036390,171782
3L,13803196,13804196,0.0,1.0,3L,13973123,13973477,FBgn0036390,168928
3L,13826432,13827432,0.0,1.0,3L,13973123,13973477,FBgn0036390,145692
3L,13840428,13841428,0.0,1.0,3L,13973123,13973477,FBgn0036390,131696
3L,13859667,13860667,1.0,0.0,3L,13973123,13973477,FBgn0036390,112457
3L,13862142,13863142,0.0,1.0,3L,13973123,13973477,FBgn0036390,109982
3L,13862955,13863955,0.0,1.0,3L,13973123,13973477,FBgn0036390,109169
3L,13866177,13867177,0.0,1.0,3L,13973123,13973477,FBgn0036390,105947
3L,13876666,13877666,1.0,1.0,3L,13973123,13973477,FBgn0036390,95458
3L,13878426,13879426,1.0,0.0,3L,13973123,13973477,FBgn0036390,93698
3L,13889673,13890673,0.0,1.0,3L,13973123,13973477,FBgn0036390,82451
3L,13892015,13893015,0.0,1.0,3L,13973123,13973477,FBgn0036390,80109
3L,13893534,13894534,0.0,1.0,3L,13973123,13973477,FBgn0036390,78590
3L,13900314,13901314,1.0,0.0,3L,13973123,13973477,FBgn0036390,71810
3L,13901643,13902643,0.0,1.0,3L,13973123,13973477,FBgn0036390,70481
3L,13902696,13903696,0.0,1.0,3L,13973123,13973477,FBgn0036390,69428
3L,13903278,13904278,0.0,1.0,3L,13973123,13973477,FBgn0036390,68846
3L,13904129,13905129,0.0,1.0,3L,13973123,13973477,FBgn0036390,67995
3L,13904844,13905844,0.0,1.0,3L,13973123,13973477,FBgn0036390,67280
3L,13916375,13917375,1.0,0.0,3L,13973123,13973477,FBgn0036390,55749
3L,13919527,13920527,1.0,1.0,3L,13973123,13973477,FBgn0036390,52597
3L,13923449,13924449,1.0,0.0,3L,13973123,13973477,FBgn0036390,48675
3L,13924877,13925877,1.0,1.0,3L,13973123,13973477,FBgn0036390,47247
3L,13928796,13929796,1.0,1.0,3L,13973123,13973477,FBgn0036390,43328
3L,13934677,13935677,1.0,1.0,3L,13973123,13973477,FBgn0036390,37447
3L,13938660,13939660,1.0,1.0,3L,13973123,13973477,FBgn0036390,33464
3L,13943799,13944799,1.0,0.0,3L,13973123,13973477,FBgn0036390,28325
3L,13945726,13946726,1.0,0.0,3L,13973123,13973477,FBgn0036390,26398
3L,13946585,13947585,1.0,0.0,3L,13973123,13973477,FBgn0036390,25539
3L,13949594,13950594,1.0,0.0,3L,13973123,13973477,FBgn0036390,22530
3L,13964709,13965709,1.0,1.0,3L,13973123,13973477,FBgn0036390,7415
3L,13985362,13986362,0.0,1.0,3L,13986620,13987184,FBgn0036393,259
3L,13988734,13989734,0.0,1.0,3L,13986620,13987184,FBgn0036393,-1551
3L,13991177,13992177,0.0,1.0,3L,13986620,13987184,FBgn0036393,-3994
3L,13992930,13993930,0.0,1.0,3L,13986620,13987184,FBgn0036393,-5747
3L,13993778,13994778,1.0,1.0,3L,13986620,13987184,FBgn0036393,-6595
3L,13996825,13997825,1.0,0.0,3L,13986620,13987184,FBgn0036393,-9642
3L,14002114,14003114,1.0,1.0,3L,13986620,13987184,FBgn0036393,-14931
3L,14003575,14004575,1.0,1.0,3L,13986620,13987184,FBgn0036393,-16392
3L,14004730,14005730,1.0,1.0,3L,13986620,13987184,FBgn0036393,-17547
3L,14005572,14006572,1.0,1.0,3L,13986620,13987184,FBgn0036393,-18389
3L,14006297,14007297,1.0,1.0,3L,13986620,13987184,FBgn0036393,-19114
3L,14020639,14021639,1.0,1.0,3L,13986620,13987184,FBgn0036393,-33456
3L,14028434,14029434,1.0,1.0,3L,13986620,13987184,FBgn0036393,-41251
3L,14031118,14032118,1.0,1.0,3L,13986620,13987184,FBgn0036393,-43935
3L,14037255,14038255,1.0,1.0,3L,13986620,13987184,FBgn0036393,-50072
3L,14043604,14044604,1.0,0.0,3L,13986620,13987184,FBgn0036393,-56421
3L,14049379,14050379,1.0,1.0,3L,13986620,13987184,FBgn0036393,-62196
3L,14049844,14050844,1.0,0.0,3L,13986620,13987184,FBgn0036393,-62661
3L,14050863,14051863,1.0,1.0,3L,13986620,13987184,FBgn0036393,-63680
3L,14052731,14053731,1.0,1.0,3L,13986620,13987184,FBgn0036393,-65548
3L,14054738,14055738,1.0,0.0,3L,13986620,13987184,FBgn0036393,-67555
3L,14055458,14056458,1.0,1.0,3L,13986620,13987184,FBgn0036393,-68275
3L,14056592,14057592,0.0,1.0,3L,13986620,13987184,FBgn0036393,-69409
3L,14059169,14060169,1.0,1.0,3L,13986620,13987184,FBgn0036393,-71986
3L,14060298,14061298,1.0,0.0,3L,13986620,13987184,FBgn0036393,-73115
3L,14061475,14062475,0.0,1.0,3L,13986620,13987184,FBgn0036393,-74292
3L,14063535,14064535,1.0,1.0,3L,13986620,13987184,FBgn0036393,-76352
3L,14067433,14068433,1.0,0.0,3L,13986620,13987184,FBgn0036393,-80250
3L,14071571,14072571,1.0,1.0,3L,13986620,13987184,FBgn0036393,-84388
3L,14107812,14108812,0.0,1.0,3L,13986620,13987184,FBgn0036393,-120629
3L,14109555,14110555,0.0,1.0,3L,13986620,13987184,FBgn0036393,-122372
3L,14111121,14112121,1.0,1.0,3L,13986620,13987184,FBgn0036393,-123938
3L,14113761,14114761,0.0,1.0,3L,13986620,13987184,FBgn0036393,-126578
3L,14131176,14132176,1.0,1.0,3L,13986620,13987184,FBgn0036393,-143993
3L,14164016,14165016,1.0,0.0,3L,13986620,13987184,FBgn0036393,-176833
3L,14171833,14172833,0.0,1.0,3L,13986620,13987184,FBgn0036393,-184650
3L,14177339,14178339,1.0,1.0,3L,13986620,13987184,FBgn0036393,-190156
3L,14190322,14191322,1.0,1.0,3L,13986620,13987184,FBgn0036393,-203139
3L,14193861,14194861,1.0,0.0,3L,13986620,13987184,FBgn0036393,-206678
3L,14196492,14197492,1.0,0.0,3L,13986620,13987184,FBgn0036393,-209309
3L,14197956,14198956,0.0,1.0,3L,13986620,13987184,FBgn0036393,-210773
3L,14200648,14201648,1.0,1.0,3L,13986620,13987184,FBgn0036393,-213465
3L,14204169,14205169,1.0,1.0,3L,13986620,13987184,FBgn0036393,-216986
3L,14205150,14206150,1.0,1.0,3L,13986620,13987184,FBgn0036393,-217967
3L,14211339,14212339,0.0,1.0,3L,13986620,13987184,FBgn0036393,-224156
3L,14212108,14213108,1.0,1.0,3L,13986620,13987184,FBgn0036393,-224925
3L,14216621,14217621,1.0,0.0,3L,13986620,13987184,FBgn0036393,-229438
3L,14218681,14219681,1.0,0.0,3L,13986620,13987184,FBgn0036393,-231498
3L,14219333,14220333,1.0,1.0,3L,13986620,13987184,FBgn0036393,-232150
3L,14220610,14221610,1.0,1.0,3L,13986620,13987184,FBgn0036393,-233427
3L,14225992,14226992,0.0,1.0,3L,13986620,13987184,FBgn0036393,-238809
3L,14228823,14229823,1.0,1.0,3L,13986620,13987184,FBgn0036393,-241640
3L,14247645,14248645,0.0,1.0,3L,13986620,13987184,FBgn0036393,-260462
3L,14262513,14263513,0.0,1.0,3L,13986620,13987184,FBgn0036393,-275330
3L,14265065,14266065,0.0,1.0,3L,13986620,13987184,FBgn0036393,-277882
3L,14267061,14268061,1.0,1.0,3L,13986620,13987184,FBgn0036393,-279878
3L,14272458,14273458,1.0,1.0,3L,13986620,13987184,FBgn0036393,-285275
3L,14273836,14274836,1.0,1.0,3L,13986620,13987184,FBgn0036393,-286653
3L,14285016,14286016,1.0,0.0,3L,13986620,13987184,FBgn0036393,-297833
3L,14287824,14288824,0.0,1.0,3L,13986620,13987184,FBgn0036393,-300641
3L,14298351,14299351,0.0,1.0,3L,13986620,13987184,FBgn0036393,-311168
3L,14305455,14306455,1.0,0.0,3L,13986620,13987184,FBgn0036393,-318272
3L,14306214,14307214,0.0,1.0,3L,13986620,13987184,FBgn0036393,-319031
3L,14316180,14317180,1.0,0.0,3L,13986620,13987184,FBgn0036393,-328997
3L,14317918,14318918,1.0,0.0,3L,13986620,13987184,FBgn0036393,-330735
3L,14319152,14320152,0.0,1.0,3L,13986620,13987184,FBgn0036393,-331969
3L,14320797,14321797,0.0,1.0,3L,13986620,13987184,FBgn0036393,-333614
3L,14325280,14326280,0.0,1.0,3L,13986620,13987184,FBgn0036393,-338097
3L,14326882,14327882,0.0,1.0,3L,13986620,13987184,FBgn0036393,-339699
3L,14329963,14330963,1.0,0.0,3L,14671935,14672437,FBgn0262581,340973
3L,14337370,14338370,1.0,0.0,3L,14671935,14672437,FBgn0262581,333566
3L,14346593,14347593,0.0,1.0,3L,14671935,14672437,FBgn0262581,324343
3L,14352212,14353212,1.0,1.0,3L,14671935,14672437,FBgn0262581,318724
3L,14353114,14354114,0.0,1.0,3L,14671935,14672437,FBgn0262581,317822
3L,14354160,14355160,0.0,1.0,3L,14671935,14672437,FBgn0262581,316776
3L,14356665,14357665,0.0,1.0,3L,14671935,14672437,FBgn0262581,314271
3L,14359892,14360892,0.0,1.0,3L,14671935,14672437,FBgn0262581,311044
3L,14370484,14371484,0.0,1.0,3L,14671935,14672437,FBgn0262581,300452
