Chromosome,Start,End,label_head,label_testis,Nearest_Chromosome,Nearest_Start,Nearest_End,dmel_denovo_gene,dyak_ortho_gene,Strand,Distance
3R,9224271,9225271,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,-2583
3R,9227000,9228000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,0
3R,9242538,9243538,0.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,12875
3R,9251000,9252000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,21337
3R,9258000,9259000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,28337
3R,9262561,9263561,0.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,32898
3R,9264000,9265000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,34337
3R,9273275,9274275,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,43612
3R,9293223,9294223,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,63560
3R,9300843,9301843,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,71180
3R,9302257,9303257,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,72594
3R,9312000,9313000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,82337
3R,9314000,9315000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,84337
3R,9321000,9322000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,91337
3R,9330077,9331077,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,100414
3R,9348000,9349000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,118337
3R,9355840,9356840,0.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,126177
3R,9384000,9385000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,154337
3R,9397000,9398000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,167337
3R,9404362,9405362,1.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,174699
3R,9413000,9414000,0.0,0.0,3R,9227853,9229664,FBgn0263750,GE28433,+,183337
3R,9417346,9418346,0.0,1.0,3R,9227853,9229664,FBgn0263750,GE28433,+,187683
3R,9427964,9428964,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-187421
3R,9447985,9448985,0.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-167400
3R,9451316,9452316,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-164069
3R,9454552,9455552,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-160833
3R,9492000,9493000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-123385
3R,9504742,9505742,1.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-110643
3R,9506849,9507849,1.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-108536
3R,9513000,9514000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-102385
3R,9558000,9559000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-57385
3R,9560000,9561000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-55385
3R,9571271,9572271,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-44114
3R,9576569,9577569,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-38816
3R,9584000,9585000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-31385
3R,9590000,9591000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-25385
3R,9613179,9614179,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,-2206
3R,9620069,9621069,1.0,1.0,3R,9616384,9617356,FBgn0051415,GE25979,+,2714
3R,9625000,9626000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,7645
3R,9630000,9631000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,12645
3R,9631000,9632000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,13645
3R,9654000,9655000,0.0,0.0,3R,9616384,9617356,FBgn0051415,GE25979,+,36645
3R,9662000,9663000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-32867
3R,9674000,9675000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-20867
3R,9677000,9678000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-17867
3R,9686000,9687000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-8867
3R,9689000,9690000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-5867
3R,9692000,9693000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,-2867
3R,9696000,9697000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,0
3R,9711000,9712000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,14498
3R,9715000,9716000,0.0,0.0,3R,9695866,9696503,FBgn0085331,GE24719,-,18498
3R,9722000,9723000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,-21187
3R,9724000,9725000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,-19187
3R,9729681,9730681,1.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,-13506
3R,9738000,9739000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,-5187
3R,9740921,9741921,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,-2266
3R,9773000,9774000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,28585
3R,9775000,9776000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,30585
3R,9800564,9801564,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,56149
3R,9813000,9814000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,68585
3R,9817899,9818899,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,73484
3R,9820228,9821228,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,75813
3R,9830463,9831463,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,86048
3R,9838301,9839301,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,93886
3R,9840000,9841000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,95585
3R,9851000,9852000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,106585
3R,9859245,9860245,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,114830
3R,9861441,9862441,1.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,117026
3R,9864000,9865000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,119585
3R,9873156,9874156,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,128741
3R,9880000,9881000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,135585
3R,9886000,9887000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,141585
3R,9888000,9889000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,143585
3R,9897000,9898000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,152585
3R,9898580,9899580,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,154165
3R,9899381,9900381,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,154966
3R,9900724,9901724,1.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,156309
3R,9906512,9907512,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,162097
3R,9922000,9923000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,177585
3R,9953718,9954718,1.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,209303
3R,9958509,9959509,0.0,1.0,3R,9744186,9744416,FBgn0287598,GE25996,+,214094
3R,9964000,9965000,0.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,219585
3R,9969310,9970310,1.0,0.0,3R,9744186,9744416,FBgn0287598,GE25996,+,224895
3R,9973790,9974790,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-227020
3R,9983057,9984057,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-217753
3R,9985626,9986626,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-215184
3R,9989000,9990000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-211810
3R,10001000,10002000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-199810
3R,10005000,10006000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-195810
3R,10006000,10007000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-194810
3R,10007552,10008552,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-193258
3R,10016000,10017000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-184810
3R,10025000,10026000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-175810
3R,10026000,10027000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-174810
3R,10028829,10029829,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-171981
3R,10034000,10035000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-166810
3R,10035086,10036086,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-165724
3R,10037000,10038000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-163810
3R,10040989,10041989,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-159821
3R,10044000,10045000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-156810
3R,10047000,10048000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-153810
3R,10049000,10050000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-151810
3R,10052000,10053000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-148810
3R,10058000,10059000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-142810
3R,10071000,10072000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-129810
3R,10072000,10073000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-128810
3R,10075864,10076864,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-124946
3R,10079000,10080000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-121810
3R,10086884,10087884,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-113926
3R,10103640,10104640,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-97170
3R,10107000,10108000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-93810
3R,10112000,10113000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-88810
3R,10121000,10122000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-79810
3R,10124859,10125859,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-75951
3R,10127474,10128474,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-73336
3R,10138000,10139000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-62810
3R,10142567,10143567,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-58243
3R,10147000,10148000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-53810
3R,10152000,10153000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-48810
3R,10155000,10156000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-45810
3R,10156000,10157000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-44810
3R,10159000,10160000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-41810
3R,10161000,10162000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-39810
3R,10166000,10167000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-34810
3R,10169000,10170000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-31810
3R,10192879,10193879,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,-7931
3R,10207000,10208000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,4305
3R,10216000,10217000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,13305
3R,10217307,10218307,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,14612
3R,10221354,10222354,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,18659
3R,10231000,10232000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,28305
3R,10233991,10234991,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,31296
3R,10238118,10239118,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,35423
3R,10256000,10257000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,53305
3R,10269804,10270804,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,67109
3R,10299000,10300000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,96305
3R,10301000,10302000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,98305
3R,10305000,10306000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,102305
3R,10322000,10323000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,119305
3R,10324000,10325000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,121305
3R,10325000,10326000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,122305
3R,10329000,10330000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,126305
3R,10340000,10341000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,137305
3R,10348000,10349000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,145305
3R,10357000,10358000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,154305
3R,10359000,10360000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,156305
3R,10360000,10361000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,157305
3R,10366000,10367000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,163305
3R,10375000,10376000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,172305
3R,10376000,10377000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,173305
3R,10378000,10379000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,175305
3R,10393000,10394000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,190305
3R,10396353,10397353,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,193658
3R,10408000,10409000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,205305
3R,10414000,10415000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,211305
3R,10416000,10417000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,213305
3R,10417000,10418000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,214305
3R,10423000,10424000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,220305
3R,10438000,10439000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,235305
3R,10445284,10446284,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,242589
3R,10456000,10457000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,253305
3R,10461000,10462000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,258305
3R,10466000,10467000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,263305
3R,10471792,10472792,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,269097
3R,10474431,10475431,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,271736
3R,10476000,10477000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,273305
3R,10479000,10480000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,276305
3R,10493000,10494000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,290305
3R,10502000,10503000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,299305
3R,10506000,10507000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,303305
3R,10513000,10514000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,310305
3R,10514000,10515000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,311305
3R,10522000,10523000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,319305
3R,10523000,10524000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,320305
3R,10539000,10540000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,336305
3R,10552000,10553000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,349305
3R,10553000,10554000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,350305
3R,10559605,10560605,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,356910
3R,10560590,10561590,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,357895
3R,10564000,10565000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,361305
3R,10565000,10566000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,362305
3R,10566000,10567000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,363305
3R,10578000,10579000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,375305
3R,10600000,10601000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,397305
3R,10602000,10603000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,399305
3R,10604000,10605000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,401305
3R,10606000,10607000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,403305
3R,10607000,10608000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,404305
3R,10623000,10624000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,420305
3R,10626000,10627000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,423305
3R,10632000,10633000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,429305
3R,10634065,10635065,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,431370
3R,10668000,10669000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,465305
3R,10671000,10672000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,468305
3R,10676482,10677482,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,473787
3R,10684000,10685000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,481305
3R,10685000,10686000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,482305
3R,10708375,10709375,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,505680
3R,10709214,10710214,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,506519
3R,10713000,10714000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,510305
3R,10723084,10724084,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,520389
3R,10754428,10755428,1.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,551733
3R,10755048,10756048,0.0,1.0,3R,10201809,10202696,FBgn0051406,GE26030,+,552353
3R,10759000,10760000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,556305
3R,10762000,10763000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,559305
3R,10778000,10779000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,575305
3R,10787000,10788000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,584305
3R,10789848,10790848,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,587153
3R,10796000,10797000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,593305
3R,10801000,10802000,0.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,598305
3R,10808457,10809457,1.0,0.0,3R,10201809,10202696,FBgn0051406,GE26030,+,605762
3R,10818831,10819831,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-600046
3R,10820000,10821000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-598877
3R,10840048,10841048,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-578829
3R,10846000,10847000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-572877
3R,10849000,10850000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-569877
3R,10863000,10864000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-555877
3R,10864173,10865173,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-554704
3R,10867000,10868000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-551877
3R,10869000,10870000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-549877
3R,10873000,10874000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-545877
3R,10881000,10882000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-537877
3R,10883000,10884000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-535877
3R,10885000,10886000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-533877
3R,10892000,10893000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-526877
3R,10907000,10908000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-511877
3R,10925000,10926000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-493877
3R,10937981,10938981,0.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-480896
3R,10965000,10966000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-453877
3R,10988000,10989000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-430877
3R,10990000,10991000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-428877
3R,10997000,10998000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-421877
3R,11001000,11002000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-417877
3R,11002000,11003000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-416877
3R,11018169,11019169,0.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-400708
3R,11062000,11063000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-356877
3R,11070000,11071000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-348877
3R,11081000,11082000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-337877
3R,11091000,11092000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-327877
3R,11093205,11094205,1.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-325672
3R,11107000,11108000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-311877
3R,11110000,11111000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-308877
3R,11111000,11112000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-307877
3R,11139000,11140000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-279877
3R,11140000,11141000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-278877
3R,11147000,11148000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-271877
3R,11147778,11148778,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-271099
3R,11159000,11160000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-259877
3R,11166000,11167000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-252877
3R,11167000,11168000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-251877
3R,11170000,11171000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-248877
3R,11177000,11178000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-241877
3R,11182000,11183000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-236877
3R,11201000,11202000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-217877
3R,11221000,11222000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-197877
3R,11243000,11244000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-175877
3R,11253000,11254000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-165877
3R,11270762,11271762,1.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-148115
3R,11285000,11286000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-133877
3R,11292000,11293000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-126877
3R,11294354,11295354,1.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-124523
3R,11320000,11321000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-98877
3R,11322000,11323000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-96877
3R,11323000,11324000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-95877
3R,11326579,11327579,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-92298
3R,11329401,11330401,1.0,1.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-89476
3R,11346595,11347595,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-72282
3R,11350404,11351404,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-68473
3R,11362000,11363000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-56877
3R,11370000,11371000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-48877
3R,11385539,11386539,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-33338
3R,11392142,11393142,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-26735
3R,11393893,11394893,1.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-24984
3R,11398000,11399000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-20877
3R,11399000,11400000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-19877
3R,11400000,11401000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-18877
3R,11401000,11402000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-17877
3R,11409000,11410000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-9877
3R,11414000,11415000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,-4877
3R,11426000,11427000,0.0,0.0,3R,11419876,11420724,FBgn0029694,GE26103,+,5277
3R,11442922,11443922,0.0,1.0,3R,11436161,11436416,FBgn0085307,GE24612,-,6507
3R,11448000,11449000,0.0,0.0,3R,11436161,11436416,FBgn0085307,GE24612,-,11585
3R,11459000,11460000,0.0,0.0,3R,11436161,11436416,FBgn0085307,GE24612,-,22585
3R,11472000,11473000,0.0,0.0,3R,11436161,11436416,FBgn0085307,GE24612,-,35585
3R,11476485,11477485,1.0,1.0,3R,11436161,11436416,FBgn0085307,GE24612,-,40070
3R,11493000,11494000,0.0,0.0,3R,11436161,11436416,FBgn0085307,GE24612,-,56585
3R,11496585,11497585,1.0,1.0,3R,11436161,11436416,FBgn0085307,GE24612,-,60170
